公司代號,公司名稱,出表日期,營業收入-上月比較增減(%),營業收入-上月營收,營業收入-去年同月增減(%),營業收入-去年當月營收,營業收入-當月營收,產業別,累計營業收入-前期比較增減(%),累計營業收入-去年累計營收,累計營業收入-當月累計營收,資料年月,備註
1904,正隆,1131215,2.5769834461108982,3625130,-0.17896948794378634,3725216,3718549,造紙工業,5.830031704592307,38408316,40647533,11311,-
1905,華紙,1131215,3.00975192385964,1587174,-7.685410463920698,1771057,1634944,造紙工業,-1.0735191668965482,19125788,18920469,11311,-
1906,寶隆,1131215,-10.205949656750573,294975,-3.5693221782913565,274674,264870,造紙工業,-3.56517581075649,3149466,3037182,11311,-
1907,永豐餘,1131215,6.0647417882075425,6496237,4.986743745943129,6562940,6890217,造紙工業,5.763755331476694,67225043,71099730,11311,-
1909,榮成,1131215,-3.8627300041528048,4344052,6.6155593122896095,3917114,4176253,造紙工業,2.9831845006502,42363119,43626889,11311,-
2002,中鋼,1131215,3.8723547770322435,27939847,-2.8161824388208903,29862767,29021777,鋼鐵工業,-0.8817536858725977,333847201,330903491,11311,-
2006,東和鋼鐵,1131215,6.130966251680577,4561679,-11.781300679677107,5487900,4841354,鋼鐵工業,-1.8734679621144483,55671355,54628370,11311,-
2007,燁興,1131215,-16.731177704985157,625216,32.26812871885814,393602,520610,鋼鐵工業,38.24385905691732,4621440,6388857,11311,-
2008,高興昌,1131215,-1.6897743157820702,113743,1.5031997458357917,110165,111821,鋼鐵工業,-2.0951031928712034,1344182,1316020,11311,-
2009,第一銅,1131215,19.510953032083183,249383,6.666094039668735,279414,298040,鋼鐵工業,19.156934903635303,2420596,2884308,11311,-
2010,春源,1131215,9.19461525775139,2037312,26.48106623123509,1758868,2224635,鋼鐵工業,12.73972794447655,19364503,21831488,11311,-
2012,春雨,1131215,5.7520296752519595,857280,20.619708865357214,751611,906591,鋼鐵工業,8.633250039192276,7699221,8363914,11311,-
2013,中鋼構,1131215,1.069173686567626,1712631,24.71176998661339,1387954,1730942,鋼鐵工業,4.080128133514746,17007260,17701178,11311,-
2014,中鴻,1131215,8.057750954507705,2045819,-26.056546021284618,2989671,2210666,鋼鐵工業,-18.38955285455616,34640429,28270209,11311,-
2015,豐興,1131215,9.962787776491139,2547550,0.24071165055839233,2794630,2801357,鋼鐵工業,-2.3117083778115948,31776759,31042173,11311,-
2017,官田鋼,1131215,11.471131454268049,273966,34.40055275364615,227226,305393,鋼鐵工業,11.102868024009467,2747083,3052088,11311,-
2020,美亞,1131215,-5.53921852667362,414192,-19.105098511116488,483651,391249,鋼鐵工業,-24.345189399876258,6450453,4880078,11311,-
2022,聚亨,1131215,-3.4950973816115223,655976,-0.22616803575819092,634484,633049,鋼鐵工業,-10.140691428451417,7999208,7188033,11311,-
2023,燁輝,1131215,0.653214801895857,5820903,-8.19370917612254,6381835,5858926,鋼鐵工業,0.4189693675974462,67552194,67835217,11311,-
2024,志聯,1131215,16.778793051511197,89631,24.693240570870362,83942,104670,鋼鐵工業,20.290788404161148,829194,997444,11311,-
2025,千興,1131215,58.082886828005094,94997,312.33937397034595,36420,150174,鋼鐵工業,46.31414496084107,638807,934665,11311,因前兩個月待料入庫及生產線酸管破損維修，致使部分訂單延遲至本月交貨，因而使本月營收較去年同期大幅增加。
2027,大成鋼,1131215,-15.653669803129489,8049301,-3.512813530879413,7036468,6789290,鋼鐵工業,-11.877987921890359,95189068,83882522,11311,-
2028,威致,1131215,-9.312646761633518,840223,-12.010688382158161,865987,761976,鋼鐵工業,-0.2141510534018112,9459211,9438954,11311,-
2029,盛餘,1131215,37.76113140740286,977190,21.73145595265977,1105867,1346188,鋼鐵工業,10.112448641310166,11161451,12290147,11311,-
2030,彰源,1131215,11.856571034779703,901129,2.547897709699998,982928,1007972,鋼鐵工業,-4.536407326613192,11849950,11312388,11311,-
2031,新光鋼,1131215,-10.432074922114435,1263392,-25.536712977250936,1519667,1131594,鋼鐵工業,-12.030268167316953,14657379,12894057,11311,-
2032,新鋼,1131215,-2.8701969365426696,285625,15.222989193185311,240774,277427,鋼鐵工業,3.770790223433322,2603327,2701493,11311,-
2033,佳大,1131215,40.159898715183346,42652,14.30182979292939,52301,59781,鋼鐵工業,-1.1381260919934943,529994,523962,11311,-
2034,允強,1131215,9.136309978263128,1318957,32.06573097312007,1089958,1439461,鋼鐵工業,-7.0415757075784455,14192278,13192918,11311,土耳其子公司因處高度通貨膨脹環境，應依IAS 29編製財報，故其本年度營收已按土耳其消費者物價指數波動率重述。
2038,海光,1131215,16.056498615216583,729717,-5.570540217184056,896843,846884,鋼鐵工業,1.556166585334055,8506223,8638594,11311,-
2049,上銀,1131215,-1.5197453700614718,2173193,11.929680141292415,1912063,2140166,電機機械,-2.009846222548643,22787216,22329228,11311,-
2059,川湖,1131215,5.3188802947970935,962289,66.01830101333752,610458,1013472,電子零組件業,75.78044160393196,5123958,9006916,11311,去年適逢客戶開始庫存調整，經過去化庫存及導入新品後導致年對年增幅度較大。
2062,橋椿,1131215,-13.800175427491478,552935,-29.868927910350692,679626,476629,居家生活,1.3119660753180071,6783026,6872017,11311,-
2069,運錩,1131215,-10.396336525842571,895325,-16.39677568949077,959585,802244,鋼鐵工業,-11.165396136461304,10897419,9680679,11311,-
2101,南港,1131215,-17.46513260132817,765113,2.410058641895223,616624,631485,橡膠工業,101.81510650184545,7206354,14543511,11311,本公告係屬自結數，如與公告財報有所差異，請以財報為準，另113.9月新增子公司-南榮營建收入62億元。
2102,泰豐,1131215,-4.822857142857143,30625,88.72126901910003,15445,29148,橡膠工業,-46.130478682401986,460535,248088,11311,"自美國反傾銷案及停產後,衝擊本公司營收,但本公司仍致力於拓展全球其它區域的銷售"
2103,台橡,1131215,-10.778937649378014,3448466,9.817696138339063,2801696,3076758,橡膠工業,17.639434460364424,29025375,34145287,11311,-
2104,國際中橡,1131215,-12.23898787731952,1490017,-10.847993105935563,1466769,1307654,橡膠工業,1.7048560741650542,16618177,16901493,11311,-
2105,正新,1131215,-1.8542938896699315,7777354,-5.4133015249581415,8069992,7633139,橡膠工業,-0.20952679409436012,89093140,88906466,11311,無。
2106,建大,1131215,-8.62771130618885,2824515,-13.560997241198681,2985717,2580824,橡膠工業,-0.6273174035763024,31813082,31613513,11311,-
2107,厚生,1131215,10.78330274094087,96974,24.983712597142723,85956,107431,橡膠工業,7.709183954753156,1233412,1328498,11311,-
2108,南帝,1131215,-2.4902611832989097,994474,44.5799066061535,670708,969709,橡膠工業,26.543660929240144,8181136,10352709,11311,-
2109,華豐,1131215,-4.584723069402446,462318,16.028554594617344,380184,441122,橡膠工業,5.64145721009938,4223111,4461356,11311,-
2114,鑫永銓,1131215,4.179262917407057,129999,-1.6641979611396707,137724,135432,橡膠工業,-6.416847111728483,1419638,1328542,11311,-
2115,六暉-KY,1131215,17.294895780335473,249617,21.142459938185024,241689,292788,汽車工業,21.73928145269954,2360791,2874010,11311,-
2201,裕隆,1131215,-3.0061308950623804,6625460,-13.118312889477988,7396599,6426290,汽車工業,5.533775215104085,73951757,78044081,11311,-
2204,中華,1131215,-7.023945892222428,2374520,-41.137363703842745,3750656,2207735,汽車工業,4.662281945394941,35178975,36819118,11311,-
2206,三陽工業,1131215,-5.245597066334518,4886174,-8.01656068064167,5033368,4629865,汽車工業,1.2193118516545447,59872788,60602824,11311,-
2207,和泰車,1131215,4.750277547044551,22607879,3.0265692890820004,22986125,23681816,汽車工業,1.0042304035396497,249955587,252465717,11311,-
2208,台船,1131215,69.94025664416178,836411,-11.931728763908216,1613974,1421399,航運業,-32.73520779361642,20071093,13500779,11311,-
2211,長榮鋼,1131215,12.167151466757923,1051980,114.32287125835514,550560,1179976,鋼鐵工業,14.845484567297323,10190762,11703630,11311,主要為鋼構事業認列收入噸數較去年同期增加，致營收增加。
2227,裕日車,1131215,-13.62556415369789,1781651,-24.954586750400978,2050613,1538891,汽車工業,-8.741828877659074,24213320,22096633,11311,-
2228,劍麟,1131215,-6.33510348583878,440640,5.082186758460551,392764,412725,汽車工業,4.759437097039907,4461515,4673858,11311,-
2231,為升,1131215,2.9902213072568196,505180,78.39396536944969,291650,520286,汽車工業,6.1789742527852995,3974527,4220112,11311,市場需求增加所致
2233,宇隆,1131215,6.3942423084854285,295813,-1.5545921463381065,319698,314728,汽車工業,10.187766242895027,3067218,3379699,11311,-
2236,百達-KY,1131215,532.0312296002298,153188,443.43269926976984,178163,968196,汽車工業,39.64930770112348,1692766,2363936,11311,本月新增Broadway Industrial Group Limited致營收增加
2239,英利-KY,1131215,20.28004247502022,1517127,-12.813344787485033,2092982,1824801,汽車工業,-11.27568649028812,21794336,19336875,11311,-
2241,艾姆勒,1131215,4.030274006047289,53247,-41.25874867444327,94300,55393,汽車工業,-22.639865061703915,816966,632006,11311,-
2243,宏旭-KY,1131215,-22.486288848263253,115417,-43.703591834679955,158916,89464,汽車工業,4.1986693817415555,1381914,1439936,11311,本月認列合約收入金額較去年同期減少
2247,汎德永業,1131215,34.93013472168876,4152635,69.57770486008337,3304182,5603156,汽車工業,12.47984958350496,47394802,53309602,11311,本月新車交車數量成長
2250,IKKA-KY,1131215,-4.1401867224211815,338149,-15.385900477954324,383091,324149,汽車工業,1.2310541508187622,3315370,3356184,11311,-
2254,巨鎧精密-創,1131215,10.994149242278919,41704,-1.4939030878253283,46991,46289,汽車工業,6.259138622858617,534818,568293,11311,-
2258,鴻華先進-創,1131215,-33.601582941720146,768190,367.16613392194756,109183,510066,汽車工業,839.0038986733982,873887,8205833,11311,乘用車陸續交車，營收表現優於去年同期。
2301,光寶科,1131215,0.9379124482212488,12396253,1.3340029263514899,12347799,12512519,電腦及週邊設備業,-9.02447268693539,136011138,123736850,11311,-
2302,麗正,1131215,7.041304998503442,66820,58.486594283181915,45130,71525,半導體業,3.2542794672313797,668658,690418,11311,系訂單需求增加
2303,聯電,1131215,-6.185584183507548,21371110,6.714573973249477,18787670,20049182,半導體業,3.786353248858374,205553774,213336766,11311,-
2305,全友,1131215,-25.360883550682153,63109,-20.005434413423,58884,47104,電腦及週邊設備業,26.747387098485607,508917,645039,11311,-
2308,台達電,1131215,-5.589755623904455,38816849,8.911313098328089,33648554,36647082,電子零組件業,3.485294527110172,369529803,382409005,11311,-
2312,金寶,1131215,-5.352053247461201,16698937,3.6127649827528403,15254106,15805201,其他電子業,1.993110624055275,148652361,151615167,11311,-
2313,華通,1131215,2.423854242546867,6640127,-2.9109967196236854,7004989,6801074,電子零組件業,7.829263720381443,61275647,66073079,11311,-
2314,台揚,1131215,37.35847337978777,109785,7.131997726626882,140760,150799,通信網路業,-52.341685878167276,3243283,1545694,11311,因客戶調整排程遞延出貨，故營收減少
2316,楠梓電,1131215,-21.15462851032174,344128,-5.293965709817938,286496,271329,電子零組件業,-5.796935777667583,3210472,3024363,11311,-
2317,鴻海,1131215,-16.43321014322753,804847646,3.4713067797363886,650021114,672585341,其他電子業,8.871314154036178,5699446567,6205062377,11311,-
2321,東訊,1131215,-6.702781949510119,55932,-22.409076040086834,67254,52183,通信網路業,-20.175748783930903,718298,573376,11311,-
2323,中環,1131215,-16.49137197375199,714416,-4.784711903846123,626579,596599,光電業,0.6118104778499885,6779387,6820864,11311,無
2324,仁寶,1131215,-6.77129167265295,85452293,-5.876103257509152,84639578,79666069,電腦及週邊設備業,-3.5296438648289477,877177222,846215990,11311,無
2327,國巨,1131215,-4.256462881428484,10465920,7.165998263388501,9350393,10020442,電子零組件業,13.672600359950911,98658453,112147629,11311,-
2328,廣宇,1131215,-5.795648771896517,1864623,-22.099594034966035,2254874,1756556,電子零組件業,-15.605613764398791,23394498,19743643,11311,-
2329,華泰,1131215,6.516486731952377,1315755,-13.029372760957617,1611459,1401496,半導體業,-2.119697694472018,15189666,14867691,11311,-
2330,台積電,1131215,-12.150391379717178,314239713,33.9918836236826,206026179,276058358,半導體業,31.766756769882747,1985435975,2616144592,11311,-
2331,精英,1131215,5.539684481059063,1234601,-9.694790550552437,1442878,1302994,電腦及週邊設備業,-13.218641337319424,18120009,15724790,11311,-
2332,友訊,1131215,4.0977731908519495,1116216,-10.23401842358169,1294428,1161956,通信網路業,-10.625025984593364,14816472,13242218,11311,-
2337,旺宏,1131215,-8.148573788847974,2135343,8.426787402358327,1808910,1961343,半導體業,-6.682940398082296,25790848,24067261,11311,-
2338,光罩,1131215,-1.255425258622314,636836,0.9118058152092805,623159,628841,半導體業,5.416594769354185,6554487,6909517,11311,-
2340,台亞,1131215,-5.100101101586031,379816,10.451772247707124,326337,360445,半導體業,7.5990323448504435,3653781,3931433,11311,-
2342,茂矽,1131215,2.167096602028109,179872,74.51710318892329,105302,183770,半導體業,23.21697420312268,1392843,1716219,11311,主要係晶圓市場需求較去年同期增加所致。
2344,華邦電,1131215,2.0311760765307003,6097945,-2.3017438162147443,6368389,6221805,半導體業,9.837760590445638,68498770,75237515,11311,-
2345,智邦,1131215,15.312814176671388,10882611,83.19086422596992,6850257,12549045,通信網路業,24.421040462812794,76260813,94884497,11311,客戶需求增加
2347,聯強,1131215,4.216289699923151,35916033,-3.2378183637358346,38682837,37430357,電子通路業,9.1547914900313,353848070,386242123,11311,本月營收係當月自結數，前期調整數反應在本年累計營收內
2348,海悅,1131215,-60.89694728724861,2694718,90.82922535848947,552178,1053717,其他,103.35416907968454,4714014,9586144,11311,本月及本年度增減百分比達50％以上，係因本期認列信華段建案營建收入
2349,錸德,1131215,-5.289576180278138,520174,-18.722180611143923,606142,492659,光電業,-4.597922829217972,6942809,6623584,11311,因應集團控制力調整，鈺德科技自2024年10月1日起，不納入合併個體改採用權益法認列，致本期合併營收不包含鈺德科技之合併營收。
2351,順德,1131215,8.405079196883934,853127,4.05973769960574,888752,924833,半導體業,-1.6144304828527964,10017960,9856227,11311,-
2352,佳世達,1131215,-4.331758110870368,18007192,0.11085484918487168,17208088,17227164,電腦及週邊設備業,-2.3399201168160757,187183826,182803874,11311,-
2353,宏碁,1131215,20.881069211404093,18819702,13.12585638938899,20109865,22749457,電腦及週邊設備業,10.351069994018147,217628226,240155076,11311,-
2354,鴻準,1131215,74.2729343935099,6571484,223.17612468630747,3543677,11452318,其他電子業,-15.086272508995188,71343700,60580595,11311,配合客戶策略需求，訂單增加
2355,敬鵬,1131215,-1.622609443830152,1406315,-10.341448746396798,1543072,1383496,電子零組件業,-1.7402579499173414,15392833,15124958,11311,-
2356,英業達,1131215,-5.917094110683547,64685079,37.87342009944269,44140199,60857602,電腦及週邊設備業,21.817120905418843,471216878,574022834,11311,-
2357,華碩,1131215,11.06332209607432,49931512,28.516738571999827,43150485,55455596,電腦及週邊設備業,20.36605345796187,447427982,538551404,11311,-
2359,所羅門,1131215,24.97564508479356,312052,65.22927267412055,236029,389989,其他電子業,-13.538889501604851,3708443,3206361,11311,本月增減百分比達50％以上，係電機事業群本月交貨較去年同期增加。
2360,致茂,1131215,8.1584210739597,1801427,31.85669784883001,1477661,1948395,其他電子業,14.112887740766968,16925806,19314526,11311,-
2362,藍天,1131215,-8.922561911805685,2759611,4.650077320167115,2401702,2513383,電腦及週邊設備業,8.879626978768393,22515394,24514677,11311,-
2363,矽統,1131215,43.780655984759086,140674,1584.3937375083278,12008,202262,半導體業,262.2879101723884,176694,640141,11311,113年9月1日起新增合併個體聯暻半導體(山東)有限公司營收
2364,倫飛,1131215,13.080051582184307,100810,-16.897999650084564,137176,113996,電腦及週邊設備業,13.176048894081369,1006584,1139212,11311,-
2365,昆盈,1131215,8.88083233049492,65647,2.748508589089341,69565,71477,電腦及週邊設備業,26.663826598144077,701861,889004,11311,-
2367,燿華,1131215,3.366351054080086,1455582,15.885767276782826,1298332,1504582,電子零組件業,22.6662596044252,13868477,17011942,11311,-
2368,金像電,1131215,3.774464864490866,3064037,5.189598043678477,3022816,3179688,電子零組件業,28.032344670287163,27489042,35194865,11311,-
2369,菱生,1131215,1.418768502350887,424946,-7.41218148265113,465477,430975,半導體業,-4.232210983597934,5171056,4952206,11311,-
2371,大同,1131215,14.724893431675628,3531068,-15.23624754194337,4779182,4051014,電機機械,-2.0291865838791074,44088750,43194107,11311,-
2373,震旦行,1131215,13.616296190343208,880893,8.574428915631282,921799,1000838,其他電子業,-2.6468050687262266,10590353,10310047,11311,-
2374,佳能,1131215,8.94724925580325,538836,27.82816218723258,459247,587047,光電業,24.363079440988894,4528783,5632134,11311,-
2375,凱美,1131215,3.6366214676557314,409006,3.3891483834774445,409985,423880,電子零組件業,9.30052736803636,4419115,4830116,11311,-
2376,技嘉,1131215,-13.692368725303321,25771684,39.75382816300765,15915793,22242930,電腦及週邊設備業,99.54472892668137,124049612,247534462,11311,AI訂單需求暢旺
2377,微星,1131215,-6.175455348023509,20066245,4.223053971606385,18064202,18827063,電腦及週邊設備業,8.335502244975576,171022796,185278405,11311,-
2379,瑞昱,1131215,-2.5177030624358885,8947322,11.728225687030744,7806492,8722055,半導體業,18.639082445920394,88266405,104718453,11311,無
2380,虹光,1131215,-17.608037662732283,253407,-16.963820538416567,251441,208787,電腦及週邊設備業,34.84708237555327,1752316,2362947,11311,-
2382,廣達,1131215,4.0181330586471065,135893235,36.440921019806886,103600595,141353606,電腦及週邊設備業,28.002332137583444,992708156,1270689591,11311,-
2383,台光電,1131215,8.911787961084947,5817800,49.976673656285435,4224837,6336270,電子零組件業,56.725414964307575,36987398,57968653,11311,受惠於AI伺服器成長力道
2385,群光,1131215,-7.0537820614344815,9287911,5.027632408968169,8219515,8632762,電子零組件業,3.1097664270987573,90351834,93161565,11311,-
2387,精元,1131215,0.8483324869861053,1914108,4.538655581417767,1846538,1930346,電腦及週邊設備業,7.764073113789321,19896876,21441684,11311,-
2388,威盛,1131215,40.79391711078666,1634881,28.67981782108698,1788791,2301813,半導體業,27.55080781660769,11246055,14344434,11311,-
2390,云辰,1131215,-11.434074846483606,69048,11.780726767565987,54708,61153,其他電子業,8.684371553717922,578522,628763,11311,-
2392,正崴,1131215,-14.854630296566581,12029845,-3.33397256054287,10596128,10242856,電子零組件業,7.794155072864442,81474925,87825207,11311,-
2393,億光,1131215,-5.705805055088693,1725944,8.600330178795689,1498582,1627465,光電業,18.38877072390001,16363655,19372730,11311,-
2395,研華,1131215,-2.3538409752083767,5534571,3.9498590579434865,5198945,5404296,電腦及週邊設備業,-8.943682372949878,59755767,54411401,11311,-
2397,友通,1131215,5.408701380907684,968421,22.81600939407721,831162,1020800,電腦及週邊設備業,-34.07417602958591,13026742,8587987,11311,-
2399,映泰,1131215,-21.103859296807943,123494,-46.80846417574738,183172,97432,電腦及週邊設備業,-15.062922467242803,2199135,1867881,11311,-
2401,凌陽,1131215,-3.865111464625415,511059,0.849813000086213,487166,491306,半導體業,15.973414092715874,5107518,5923363,11311,-
2402,毅嘉,1131215,-0.9313330939081693,865963,13.909196406520948,753142,857898,電子零組件業,11.009889517924115,7870960,8737544,11311,-
2404,漢唐,1131215,-12.767692550694386,4001232,-44.704858759532456,6312249,3490367,其他電子業,-32.8461113101976,62945841,42270580,11311,-
2405,輔信,1131215,-4.149061241939506,140345,-17.839125389360532,163730,134522,電腦及週邊設備業,-1.547479259731972,1567000,1542751,11311,-
2406,國碩,1131215,-8.59217474438511,335759,-6.941698705898048,329804,306910,光電業,98.97437926134047,3311458,6588953,11311,主要係因子公司太陽能導電漿產品銷量增加所致。
2408,南亞科,1131215,0.2330632744336095,2182240,-23.892623521224774,2874000,2187326,半導體業,19.437753134469805,26730358,31926139,11311,-
2409,友達,1131215,11.419110987508734,20873385,15.240488646302556,20181223,23256940,光電業,13.1505979654848,225967641,255683737,11311,-
2412,中華電,1131215,0.5393229139094969,20118003,-0.017983067049158627,20230142,20226504,通信網路業,1.995051475671538,201006994,205017187,11311,-
2413,環科,1131215,18.76324156960353,299719,-8.854964177621639,390538,355956,電子零組件業,-31.833929380061914,4310624,2938383,11311,-
2414,精技,1131215,-12.653471725301287,2440026,17.046785697221722,1820877,2131278,電子通路業,2.5040469561247747,21427833,21964396,11311,-
2415,錩新,1131215,12.463026770806627,159913,-16.052615610106752,214233,179843,電子零組件業,2.4439672357104634,2051746,2101890,11311,-
2417,圓剛,1131215,7.55343663772942,233033,-10.22587254283913,279184,250635,電腦及週邊設備業,0.3476383600673068,2998806,3009231,11311,-
2419,仲琦,1131215,-29.420735371170643,832124,-24.017465554046186,772950,587307,通信網路業,-4.863064648106547,8333531,7928266,11311,-
2420,新巨,1131215,-1.5743163426401263,181158,4.979128520038387,169849,178306,電子零組件業,4.230467375166371,1977512,2061170,11311,-
2421,建準,1131215,10.946690191287837,1175506,9.112897423326434,1195262,1304185,電子零組件業,11.097443022927864,11923963,13247218,11311,-
2423,固緯,1131215,-16.495840560591667,260011,-20.56546617300572,273332,217120,其他電子業,-8.82399275770714,2704116,2465505,11311,-
2424,隴華,1131215,0.4463078171490398,7394,9.349234393404005,6792,7427,通信網路業,17.13041703517246,73495,86085,11311,-
2425,承啟,1131215,-8.998933647846334,574857,-31.34730291382159,761989,523126,電腦及週邊設備業,-17.801415788627875,6259974,5145610,11311,-
2426,鼎元,1131215,0.517223875652541,187153,-5.343638202484641,198741,188121,光電業,7.024184712281984,2067215,2212420,11311,咸瑞公司自113/2起非合併財務報表之子公司，不再納計合併營收。
2427,三商電,1131215,-41.89974314521872,407234,-35.41180420771606,366327,236604,資訊服務業,21.062380857129774,3319544,4018719,11311,-
2428,興勤,1131215,5.696036412899061,613409,4.401335875404176,621016,648349,電子零組件業,4.235260940734269,6475091,6749328,11311,-
2429,銘旺科,1131215,-1.8031002735535488,33997,24.492840095465393,26816,33384,光電業,-41.63576101555392,461620,269421,11311,本公司已於112年12月30日處分嵩達光電科技股份有限公司，自該日後嵩達營收將不納入合併。
2430,燦坤,1131215,-2.1411965683102143,1565293,0.2449552824086375,1528034,1531777,電子通路業,-4.965336696206051,18381110,17468426,11311,-
2431,聯昌,1131215,-17.201989953632147,41408,0.16067776803973122,34230,34285,電子零組件業,-31.405454219726302,547026,375230,11311,-
2432,倚天酷碁-創,1131215,30.495589433125176,173107,19.26098387658779,189414,225897,電腦及週邊設備業,24.787893162461046,1825613,2278144,11311,-
2433,互盛電,1131215,-1.0535271672837925,230369,-5.151421842361498,240322,227942,其他電子業,-4.802582530077165,2642370,2515468,11311,-
2434,統懋,1131215,29.8036093418259,3768,18.111567254286403,4141,4891,半導體業,-17.432333967193305,56269,46460,11311,-
2436,偉詮電,1131215,1.8837074511094734,279502,1.5972742516679155,280290,284767,半導體業,6.094482577688707,2660554,2822701,11311,-
2438,翔耀,1131215,12.217218971607302,37087,595.2555963915803,5986,41618,光電業,198.06995622117745,111241,331576,11311,本期營業收入較去年同期明顯成長主要係因新增合併孫公司嵩達光電之營收
2439,美律,1131215,5.642051846919259,4116233,6.888783355480601,4068222,4348473,通信網路業,19.01249527028172,33582867,39967808,11311,-
2440,太空梭,1131215,18.178880546982114,331126,37.83422036089283,283907,391321,電子零組件業,34.79188972891529,2662747,3589167,11311,-
2441,超豐,1131215,1.8421937555119883,1260888,6.049039120632273,1210870,1284116,半導體業,11.743228990608928,12413068,13870763,11311,-
2442,新美齊,1131215,-3.17622369689751,17631,25.48515142605116,13604,17071,建材營造,-51.967167554355896,1313335,630832,11311,本年累計營收較去年同期減少，主係本期營建專案交屋認列收入減少所致。
2444,兆勁,1131215,-14.651382008894963,158067,-25.698360944659854,181568,134908,通信網路業,-24.618438214999383,1711977,1290515,11311,-
2449,京元電子,1131215,1.2307999930306246,2410546,16.282444232231796,2098524,2440215,半導體業,11.296382056747934,21932323,24409882,11311,"以上營收不含停業部門營收:113年11月889,653仟元暨112年11月745,631仟元;113年1~11月9,102,173仟元;暨112年1~11月8,315,607仟元"
2450,神腦,1131215,-8.46061601358636,3353952,4.0810508087995,2949804,3070187,通信網路業,2.971160954906223,28929668,29789215,11311,-
2451,創見,1131215,4.982780639882129,784582,-6.184465599209088,877974,823676,半導體業,-4.241037864090924,9596401,9189414,11311,-
2453,凌群,1131215,23.40940485158454,598691,4.490228273305699,707091,738841,資訊服務業,8.485459543530943,5529400,5998595,11311,-
2454,聯發科,1131215,-11.493166664280002,51117348,5.0408983530794105,43071172,45242346,半導體業,25.434754315267405,389766344,488902456,11311,海外子公司之營收係以當月平均匯率換算之
2455,全新,1131215,0.4537239648363927,236267,-27.131580644071857,325709,237339,通信網路業,24.704330594631088,2399555,2992349,11311,-
2457,飛宏,1131215,37.069045543860014,775604,3.3339392095550893,1028813,1063113,電子零組件業,-15.08668608565123,11475025,9743824,11311,-
2458,義隆,1131215,-9.521915806101585,1083784,-8.947261881769155,1076944,980587,半導體業,5.613425451546282,11101243,11724403,11311,-
2459,敦吉,1131215,5.9173811608308835,408914,-33.36425793269822,649968,433111,其他電子業,-30.18898748183654,6855798,4786102,11311,-
2460,建通,1131215,28.539518275713032,247569,26.58679014113641,251388,318224,電子零組件業,24.20404182079269,2305743,2863826,11311,-
2461,光群雷,1131215,-7.58703168344431,444838,-14.418713099669406,480348,411088,其他電子業,-2.8489499281519075,5157409,5010477,11311,-
2462,良得電,1131215,11.507504292122801,325014,-4.697352989129006,380278,362415,電子零組件業,2.6037967934550554,3616104,3710260,11311,-
2464,盟立,1131215,-13.152212813988335,762807,-4.276541083519487,692078,662481,其他電子業,-15.96155827839111,8073936,6785210,11311,-
2465,麗臺,1131215,-2.2336321262101113,348625,-52.00161103389227,710103,340838,電腦及週邊設備業,-8.882475836372702,3684153,3356909,11311,本月營收較去年同期減少52%，主係市場之人工智能行業應用相關產品的需求不如預期所致。
2466,冠西電,1131215,-32.936214058022344,93171,29.147203505435908,48382,62484,光電業,3.222142244396896,1014170,1046848,11311,-
2467,志聖,1131215,42.842566343329594,371439,28.69083279770062,412285,530573,電子零組件業,33.53418032986576,3283760,4384942,11311,-
2468,華經,1131215,27.636398335254007,136237,-4.898684678279417,182845,173888,資訊服務業,-11.073265116143101,2189282,1946857,11311,-
2471,資通,1131215,4.398564818729841,82777,14.564110722239898,75432,86418,資訊服務業,4.90987773045748,727900,763639,11311,-
2472,立隆電,1131215,3.2185207344885978,905882,16.172693941498554,804869,935038,電子零組件業,16.913264448128487,8176405,9559302,11311,-
2474,可成,1131215,1.4112803395053637,1373292,17.830213582507284,1181932,1392673,其他電子業,-4.862185694030813,17042788,16214136,11311,無
2476,鉅祥,1131215,0.10963517641052282,558215,13.102039907628352,494091,558827,電子零組件業,14.824566997484364,5253145,6031901,11311,-
2477,美隆電,1131215,-7.216564013794399,223569,-2.8056957310130586,213423,207435,其他電子業,12.479799805930556,2168296,2438895,11311,-
2478,大毅,1131215,15.512139470212842,420735,21.41197631717005,400290,486000,電子零組件業,7.99872630318469,4236487,4575352,11311,-
2480,敦陽科,1131215,-16.21428896542307,725021,15.179577024152172,527406,607464,資訊服務業,1.3047202175297066,6549910,6635368,11311,-
2481,強茂,1131215,11.60797299879004,942180,2.354682938842097,1027357,1051548,半導體業,-1.6293096041814448,11709254,11518474,11311,"本月營收淨額含功率元件及其他IC產品$1,061,372仟元及太陽能$13,793仟元，減銷退/折$23,617仟元"
2482,連宇,1131215,-4.678192366649204,51537,-43.01985710308991,86216,49126,其他電子業,-59.20831918481199,1372346,559803,11311,主要係客戶需求減少所致
2483,百容,1131215,0.64186448219006,152836,6.603413981661804,144289,153817,電子零組件業,-0.1802516988979778,1652689,1649710,11311,-
2484,希華,1131215,-13.208061287584234,190838,-16.84848363145291,199193,165632,電子零組件業,-7.211048469289023,2170364,2013858,11311,-
2485,兆赫,1131215,54.5775754619845,92265,-64.47114390555599,401423,142621,通信網路業,-54.50678678962206,5422888,2467046,11311,客戶端因產品驗證而調整出貨時程
2486,一詮,1131215,2.227561958066912,515631,6.782744335389508,493635,527117,光電業,9.186980579874305,4594306,5016384,11311,-
